video_id,title,description,channel_id,channel_title,published_at,view_count,like_count,comment_count,engagement_rate,subscriber_count,is_trending,duration,tags,hashtags,sentiment_score,sample_comment,collected_at,collection_method
a8572f0930d,Cetaphil Skincare Routine #10 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_5393,BeautyRoutineDaily,2025-09-16T08:18:08.021647,185451,9667,195,5.32,366235,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.4,Been using this for 2 weeks and already seeing results,2025-10-25T08:18:08.021652,mock
cab54504d7a,Cetaphil Skincare Routine #11 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_8589,SkincareByCassandra,2025-09-25T08:18:08.021656,128983,9534,477,7.76,439471,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.2,Does this work for oily skin?,2025-10-25T08:18:08.021660,mock
b15ad560903,Cetaphil Skincare Routine #12 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_4871,SkincareByCassandra,2025-09-27T08:18:08.021666,185129,9818,602,5.63,385669,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.6,My dermatologist recommended this and it works!,2025-10-25T08:18:08.021669,mock
89c22cb0d11,Cetaphil Skincare Routine #13 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_7769,BeautyRoutineDaily,2025-09-18T08:18:08.021673,102840,4395,355,4.62,284624,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.5,How long did it take to see results?,2025-10-25T08:18:08.021676,mock
5f7b221217d,Cetaphil Skincare Routine #14 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_7538,GlowingSkinTips,2025-10-13T08:18:08.021680,64749,2381,207,4.0,303952,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.4,Does this work for oily skin?,2025-10-25T08:18:08.021683,mock
cae15db2c4e,Cetaphil Skincare Routine #15 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_4264,BeautyRoutineDaily,2025-09-29T08:18:08.021688,70716,3488,134,5.12,278648,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.3,Tried this after seeing your video - game changer!,2025-10-25T08:18:08.021691,mock
32c82b5c656,Cetaphil Skincare Routine #16 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_8849,GlowingSkinTips,2025-08-25T08:18:08.021695,183709,6896,455,4.0,495906,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.6,This is my holy grail product now,2025-10-25T08:18:08.021698,mock
a1571f78b91,Cetaphil Skincare Routine #17 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_2198,SkincareByCassandra,2025-09-10T08:18:08.021702,73928,5522,171,7.7,98608,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.5,My dermatologist recommended this and it works!,2025-10-25T08:18:08.021705,mock
bfaeab3a8d9,Cetaphil Skincare Routine #18 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_5466,DermatologyExperts,2025-10-01T08:18:08.021711,133186,8487,191,6.52,418024,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.4,Tried this after seeing your video - game changer!,2025-10-25T08:18:08.021716,mock
1e3e4c02b97,Cetaphil Skincare Routine #19 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_3580,GlowingSkinTips,2025-10-19T08:18:08.021720,81515,2967,329,4.04,342396,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.5,Finally found something that works for my sensitive skin,2025-10-25T08:18:08.021723,mock
e070e69b0ba,Cetaphil Skincare Routine #20 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_2914,SkincareByCassandra,2025-10-16T08:18:08.021727,127525,5002,517,4.33,305781,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.0,Been using this for 2 weeks and already seeing results,2025-10-25T08:18:08.021730,mock
a197f99a37d,Cetaphil Skincare Routine #21 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_2582,GlowingSkinTips,2025-09-25T08:18:08.021734,175570,11791,378,6.93,257841,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.4,Does this work for oily skin?,2025-10-25T08:18:08.021737,mock
195f457736e,Cetaphil Skincare Routine #22 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_5042,ClearSkinJourney,2025-10-03T08:18:08.021741,171114,6549,701,4.24,359885,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.3,Where can I buy this?,2025-10-25T08:18:08.021744,mock
b85369d879c,Cetaphil Skincare Routine #23 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_1551,SkincareByCassandra,2025-08-23T08:18:08.021748,104857,5943,358,6.01,107169,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.3,Love this! The price point is amazing too,2025-10-25T08:18:08.021751,mock
0701021766a,Cetaphil Skincare Routine #24 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_3266,DermatologyExperts,2025-10-17T08:18:08.021755,186987,7832,462,4.44,436681,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.4,Where can I buy this?,2025-10-25T08:18:08.021758,mock
5204947194b,Cetaphil Skincare Routine #25 - Dermatologist Approved,My Cetaphil routine that cleared my skin! #skincare #Cetaphil #neutrogena,channel_1288,SkincareByCassandra,2025-09-18T08:18:08.021762,176818,12188,603,7.23,22599,True,PT45S,Cetaphil|skincare|beauty|neutrogena,skincare|Cetaphil|neutrogena|beauty,0.3,This product changed my skin! So glad I tried it,2025-10-25T08:18:08.021765,mock
